series_key,metric_family,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,unit,year_count,years,missing_2020_2024,comparability_class,note
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Czechia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Czechia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|France|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,France,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Germany|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Germany,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Global|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Global,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Greece|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Greece,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|India|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,India,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Iran|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Iran,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Italy|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Italy,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Japan|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Japan,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Malaysia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Malaysia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Mexico|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Mexico,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Morocco|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Morocco,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Norway|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Norway,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Panama|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Panama,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Philippines|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Philippines,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Saudi Arabia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Saudi Arabia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Singapore|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Singapore,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|South Africa|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,South Africa,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Spain|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Spain,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Thailand|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Thailand,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Tunisia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Tunisia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Turkiye|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Turkiye,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|UAE|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,UAE,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|UK|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,UK,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Non-Surgical Vaginal Rejuvenation|Vietnam|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Non-Surgical Vaginal Rejuvenation,Vietnam,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Argentina|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Argentina,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Brazil|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Brazil,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Colombia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Colombia,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Germany|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Germany,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Global|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Global,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Greece|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Greece,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|India|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,India,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Italy|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Italy,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Mexico|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Mexico,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Russia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Russia,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Spain|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Spain,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Thailand|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Thailand,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|Turkiye|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,Turkiye,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Nonsurgical Fat Reduction|United States|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Nonsurgical Fat Reduction,United States,,,procedure volume,percent,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Sclerotherapy|Australia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Sclerotherapy,Australia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Sclerotherapy|Belgium|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Sclerotherapy,Belgium,,,procedure volume,percent,1,2023,"2020,2021,2022,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Sclerotherapy|Chile|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Sclerotherapy,Chile,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Sclerotherapy|Chinese Taipei|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Sclerotherapy,Chinese Taipei,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
surgeon_adoption_rate|non_surgical|Other|Sclerotherapy|Czechia|||procedure volume|percent,surgeon_adoption_rate,non_surgical,Other,Sclerotherapy,Czechia,,,procedure volume,percent,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
