priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P3,26,BNC Korea,7,,Cutegel Lidocaine,Cutegel Lidocaine NMPA medicated HA filler,prod_d67645230f76,REC_1033,pf_856ebb64d0f2,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,1,0,5,0,5,0,1,1,0,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,registration_project_nmpa_supplement_product_line:1; official_nmpa_record_user_directed_product_line:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Celling Biosciences,4,,ThermiRase,Temperature-Controlled Radio Frequency,prod_696423d95751,REC_0700,pf_405897d88e10,EBD,Radiofrequency,Radiofrequency,Radiofrequency,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,8,0,12,6,6,0,1,1,0,https://www.wrmd.com/,https://www.wrmd.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K173582.pdf,fda_510k_gap_queue_official:1; official_fda_document_promoted:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Dexlevo,3,,Bravity,Topical Serum / Ampoule,prod_9d4af3e2df89,REC_0096,pf_f3d4d38906be,Skincare,Cosmeceutical,Topical Booster Serum,Topical Booster Serum,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",0,8,0,10,0,10,2,0,0,0,https://aestheticpharma.com/gb/gouri/1281-gouri.html,https://aestheticpharma.com/gb/gouri/1281-gouri.html,,,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Dongbang Medical,5,,Elasty Filler,Elasty Filler NMPA HA filler (mid-to-deep dermis),prod_321e882f2e01,REC_1024,pf_76f4dae9dce9,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,8,0,11,1,10,1,1,1,0,https://koreanfillers.com/,https://www.mjsmedicals.com/product/elasty-f-no-lidocaine/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,registration_project_nmpa_supplement_product_line:1; official_nmpa_record_user_directed_product_line:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Dongbang Medical,5,,Elasty Filler,Elasty Filler NMPA HA filler (nasolabial fold),prod_097ef8f4bb10,REC_1025,pf_f605c737de5b,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,8,0,11,1,10,1,1,1,0,https://koreanfillers.com/,https://www.mjsmedicals.com/product/elasty-f-no-lidocaine/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,registration_project_nmpa_supplement_product_line:1; official_nmpa_record_user_directed_product_line:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Fillmed,5,,Art Filler,Art Filler with Lidocaine NMPA midface volume line,prod_521f7ca60aef,REC_1028,pf_e7e2bff28e71,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,8,0,12,12,0,0,1,1,0,https://www.docteurfiller.com/,https://medwholesalesupplies.com/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,registration_project_nmpa_supplement_product_line:1; official_nmpa_record_user_directed_product_line:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,Fillmed,5,,Art Filler,Art Filler with Lidocaine NMPA nasolabial-fold line,prod_89d105d276bc,REC_1029,pf_26e6e9fccef7,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"seed_from_workbook, official_evidence_promoted",0,8,0,12,12,0,0,1,1,0,https://www.docteurfiller.com/,https://medwholesalesupplies.com/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,registration_project_nmpa_supplement_product_line:1; official_nmpa_record_user_directed_product_line:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,GCS,1,,GCS,The Lift / PLLA Threads,prod_afedb735738e,REC_0294,pf_ccaf972a84fc,Thread Lift,Absorbable Threads,PLLA Thread,PLLA Thread,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",0,7,0,12,1,11,0,0,0,0,https://data.epo.org/publication-server/rest/v1.0/publication-dates/20210721/patents/EP3851130NWA1/document.pdf,https://www.gcsbio.com/eng/about/story.asp,,,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,26,RecensMedical,2,,TargetCool,Precision Cooling,prod_b71a1cc66a50,REC_0686,pf_850980b515dc,EBD,Cryotherapy,Precision Cooling,Precision Cooling,official_product_page_cross_checked,"seed_from_workbook, official_product_page, official_evidence_promoted",0,8,0,9,9,0,3,1,1,0,https://accessgudid.nlm.nih.gov/,https://fda.innolitics.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221234.pdf,fda_510k_gap_queue_official:1; official_fda_document_promoted:1,no_direct_official_product_or_family_url | no_direct_spec_candidate | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,24,Bayer,2,,Skinoren 施灵乐/思丽安,Acne & Rosacea,prod_16dfb5b48cc2,REC_0660,pf_998661d35be2,Skincare,Cosmeceutical,Cosmeceutical,Cosmeceutical,unverified_seed,seed_from_workbook,14,0,0,8,8,0,4,0,0,0,https://abchealthonline.com/6584536-skinoren-instructions-for-use-gel-cream-reviews-price-analogues,https://abchealthonline.com/,,,master_unverified_seed | no_direct_spec_candidate | has_review_leads,Review A/B spec candidates and map useful rows to product/family; discard weak C rows.
P3,24,BTL,14,,Exilis Ultra,RF + Ultrasound Combination,prod_565dcef1d971,REC_0871,pf_e286cc8d0908,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_evidence_promoted,"official_fda_document, official_spec_candidate",11,0,45,0,9,36,2,1,0,18,https://btl-vn.firmstudio.com/exilis/,https://btlaesthetics.com.au/for-providers/exilis-providers/,https://www.accessdata.fda.gov/cdrh_docs/pdf9/K092191.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; company_ce_documents:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,BTL,14,,Exilis Ultra 360,Skin Tightening,prod_3caba46020d5,REC_0257,pf_a618e9c8f4ce,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_evidence_promoted,"official_eudamed, official_spec_candidate",12,0,52,0,12,40,0,1,0,18,https://www.accio.com/plp/btl-exilis-ultra-360,https://btlaesthetics.com.au/for-providers/exilis-providers/,https://health.ec.europa.eu/document/download/48a9da20-249d-494d-a34c-58d7670c9a86_en?filename=md_eudamed_udi-devices-module_en.pdf,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; eu_eudamed:1; official_site_spec_candidate:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Candela,16,,CO2RE,CO2 Fractional Laser,prod_14411b4c02ed,REC_0858,pf_3c12138d6012,EBD,Laser,CO2 Laser,CO2 Laser,official_evidence_promoted,"official_fda_api, official_product_document, official_product_page, official_spec_candidate",14,0,74,0,21,53,0,3,0,9,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=238449&start_search=1,http://www.untlaserbeauty.com/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K151655,official_site_spec_candidate:4; manual_needs_review_resolution:fda_openfda_510k:3; ce_notified_body_certificate:3; company_ce_documents:2,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Candela,16,,PicoWay,Quad-Wavelength Picosecond,prod_1f1866e04ec2,REC_0857,pf_b078f4f7c203,EBD,Laser,Picosecond Laser,Picosecond Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",17,0,72,0,21,51,0,3,0,18,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K220853.pdf,https://marketing.candelamedical.com/rs/620-HCU-218/images/PU07561EN_RevB_PicoWay-eBook%20spread.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K150326.pdf,ce_notified_body_certificate:7; official_search_excerpt_spec_candidate:5; company_ce_documents:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Candela,16,,Vbeam Prima,Dual-Wavelength PDL,prod_8def999a07ac,REC_0855,pf_92be50813bfe,EBD,Laser,Pulsed Dye Laser,Pulsed Dye Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",12,0,51,0,14,37,0,1,0,9,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,https://candelamedical.com/patient/brands/vbeam/,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,ce_notified_body_certificate:4; official_search_excerpt_spec_candidate:4; company_ce_documents:2; official_site_spec_candidate:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Candela,16,,Vbeam Pro,Enhanced Pulsed Dye Laser,prod_2fac7c8740e9,REC_0854,pf_a2aaf09a42a7,EBD,Laser,Pulsed Dye Laser,Pulsed Dye Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",11,0,51,0,29,22,0,1,0,15,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,https://candelamedical.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,ce_notified_body_certificate:6; official_site_spec_candidate:5,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Cutera,10,,AviClear,1726nm Acne Treatment Laser,prod_d7e3228f0314,REC_0830,pf_f9e63145d51c,EBD,Laser,Diode Laser,Diode Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",17,0,29,0,9,20,3,1,0,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K230660,https://cuteraconnection.com.au/wp-content/uploads/2025/02/Portfolio-of-Products-Brochure.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K213461.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; eu_eudamed:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Cynosure,14,,XERF,Dual-Frequency Monopolar RF,prod_6115f08655a6,REC_0820,pf_b2e2b8048334,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_evidence_promoted,"official_fda_api, official_fda_document, official_product_document, official_product_page, official_spec_candidate",15,0,58,0,18,40,2,1,0,9,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251327.pdf,https://www.cynosure.com/for-providers/products/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K251327,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2; fda_openfda_510k:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Galderma,18,,Restylane Eyelight,HA Filler for Tear Trough,prod_090806558f12,REC_0808,pf_38550331df5a,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page, official_spec_candidate",12,0,40,0,6,34,6,3,0,9,https://www.accessdata.fda.gov/cdrh_docs/pdf4/P040024S135C.pdf,http://restylaneusa.com/docs/Restylane-Eyelight-IFU,http://restylaneusa.com/docs/Restylane-Eyelight-IFU,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:4; company_ce_documents:3; eu_eudamed:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Galderma,18,,Restylane Skinboosters,HA Skin Booster,prod_72a45f382c8e,REC_0811,pf_9b4c7343087f,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page",14,0,43,0,7,36,2,1,0,16,https://www.galderma.com/our-brands,https://www.galderma.com/au/sites/default/files/restylane_skinboosters_vital_light_lidocaine_patient_information_leaflet.pdf,https://www.restylaneusa.com/docs/Restylane-IFU,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; company_ce_documents:1,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,InMode,17,,ApexRF,Mens Health RF,prod_7324404d6066,REC_0840,pf_528e45c14c32,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",13,0,32,0,18,14,0,1,0,18,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240780.pdf,https://www.indyhealthandwellnessdo.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201150.pdf,ce_notified_body_certificate:6; official_site_spec_candidate:5,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,InMode,17,,Optimas,Lumecca / DiolazeXL / Forma / Vasculaze,prod_958387dce784,REC_0521,pf_dd793059bac5,EBD,IPL,IPL,IPL,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",24,0,76,0,13,63,4,1,0,18,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251632.pdf,https://www.inmode.com.au/pages/inmode-pro,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221571.pdf,ce_notified_body_certificate:6; official_search_excerpt_spec_candidate:5,no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,24,Johnson & Johnson,12,,Mentor,MemoryGel Breast Implants,prod_13c8f773fd69,REC_0436,pf_0d2f6848abd8,Implants,Breast Implant,Silicone Gel Breast Implant,Silicone Gel Breast Implant,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning, official_evidence_promoted",0,8,3,0,0,3,0,1,1,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-memorygel-breast-implants/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P030053,official_company_product_page:3; mentor_jnj_portfolio_backfill_20260527:fda:P030053:1; official_regulator_record:1,no_direct_official_product_or_family_url | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,24,Johnson & Johnson,12,,Mentor,MemoryGel Xtra Breast Implants,prod_1d56ffeaedeb,REC_1039,pf_fbd8c041f80d,Implants,Breast Implant,Silicone Gel Breast Implant,Silicone Gel Breast Implant,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning, official_evidence_promoted",0,8,2,0,0,2,0,2,2,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-memorygel-xtra-breast-implants/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P030053S056,official_company_product_page:2; mentor_jnj_portfolio_backfill_20260527:fda:P030053/S056:1; mentor_jnj_portfolio_backfill_20260527:nmpa:国械注进20253130319:1; official_regulator_record:1,no_direct_official_product_or_family_url | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,24,Johnson & Johnson,12,,Mentor,MemoryGel BOOST Breast Implants,prod_99ec906bf146,REC_1040,pf_6178aae1a327,Implants,Breast Implant,Silicone Gel Breast Implant,Silicone Gel Breast Implant,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning, official_evidence_promoted",0,8,2,0,0,2,0,1,1,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-memorygel-boost-breast-implant/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=P030053S051,official_company_product_page:2; mentor_jnj_portfolio_backfill_20260527:fda:P030053/S051:1; official_regulator_record:1,no_direct_official_product_or_family_url | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,24,Johnson & Johnson,12,,Mentor,MemoryGel Enhance Breast Implants,prod_63c08792fbeb,REC_1041,pf_91d575eb02d1,Implants,Breast Implant,Silicone Gel Breast Implant,Silicone Gel Breast Implant,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning, official_evidence_promoted",0,8,2,0,0,2,0,1,1,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-memorygel-enhance-breast-implants/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=P030053S069,official_company_product_page:2; mentor_jnj_portfolio_backfill_20260527:fda:P030053/S069:1; official_regulator_record:1,no_direct_official_product_or_family_url | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P3,24,Johnson & Johnson,12,,Mentor,MemoryShape Breast Implants,prod_0b6cab2e9b82,REC_1042,pf_c733b5622ff8,Implants,Breast Implant,Silicone Gel Breast Implant,Silicone Gel Breast Implant,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning, official_evidence_promoted",0,8,2,0,0,2,0,1,1,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/taxonomy/term/101,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P060028,official_company_product_page:2; mentor_jnj_portfolio_backfill_20260527:fda:P060028:1; official_regulator_record:1,no_direct_official_product_or_family_url | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
